O=C1OC2CC=3C=C4C(OC(=O)CC4C#CC(C=5C=C6C=C(C5)C(O)C7(C#CC8CCC(OCC(O)C(O)(C)CN6)CC8)CCC(CNC)C7)CC1=CC(O)C9(C=%10C=CC=C(C%10)CC%11C(=O)CCC%12C%11CC%13CCCCC%13C2%12O)CCCCC9)=C(C3O)C%14CCCCC%14 CNP0089912
O=CC12CC34CCC5CC(C=6C=CC=C(C6)CC7=CC=CC8=C7CCC9CC%10(C#CC%11=CC=CC(=C%11CC(NC)C%12CC%13CC%14(O)C(O)(C(O)C%15CC(CCC(C3O)C%151O)C(C)C%16CCCC%16)C2CCC%14(C%10)C%13C%17=CC(=O)OC%17%12)CO)CC9C8)CCC54 CNP0089976
O=C(OC1OC(COC2CC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C34CCC5=C(CCC6C5(C)CCC7C(C)(C)C(OC8OC(C)C(OC9OC(C)C(O)C(O)C9O)C(O)C8O)CCC67C)C4CC(C)(C)CC3 CNP0090042
OC1=CC=C(C=C1OCC(O)C2=CC(=CN2)C(C)C(NCC(O)C)CCCO)CCC=3OC(=C(C3)CO)CCCC CNP0090067
O=C(C=1C=CC=C(OC)C1)N2CC3N(CCOC3)C4(C2)CN(C4)C5CCOCC5 CNP0090094
O=C1OC2=C(C=C1)C=CC=3OC(C)C(OC(=O)C4(OC4(C)C)C)C(OC(=O)C)C32 CNP0090119
O=C1OC2C(C1=C)CCC(O)(C)C3(C=CC)CC4(C(=O)CC5(CC45)C(C)C)CC23 CNP0090139
O=CC(C)CCCCCCC(C=CC=1C=CC=CC1)CCC(NC2=CC=CN2)C(=CC(=O)O)CN=C(N)N CNP0090183
O=C(C=CCCC)CCC1=CC(OC2CCCC2)=C(O)C(=C1)C(CCOC3CCCCC3)CCC(C)C CNP0090287
OC1=CC(OC)C2(O)C1C34CCC5C(CCCC5C4(C)C2(C)CC3)CCC(C)C CNP0090358
O=CC12CCC(O)C3CC4C=CCC(C)C4CC(C(O)C5(O)C1CCC67CCC#CC8=CC=CC(=C8CC(NC)C9CC(CC56O)C7C%10=CC(=O)OC%109)CO)C32O CNP0090468
OC1=CC=C(C=C1OCC(O)C2=CC3=C(N2)C4C=CC5(CCCC5C4)C3CNCC(O)C)CCC=6OC(=C(C6)CO)CCCCC(CCN)CCCCC CNP0090544
O=C1C=C2C(CC3CCC4C5C6=C(CCC5)C7C(=C(C(C)C)C6C(O)C4C8CCC2(O)C38C)CCCC7)C9(C)CC(O)C(O)CC19 CNP0090572
O=C(OC(CC(=O)CCC1=CC(O)=C(O)C(OC)=C1)C(CC=2C=CNC2)CCCC)C CNP0090873
O=C1C(=C2CCC(O)(C)C3(CCC(C4=CC=CC(=C)C(NCC)CC=C(C)CC#CCOC4)C3O)C2CCC(O)CC5=CC=CC(=C5)CC(C(O)CNC6C(=O)NC(N)C=7C=CC=C(C76)C1)C(C8=CC=C(O)C=C8)CN=C(N)N)C CNP0091032
O=C(N)CCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C1N(C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(N)CC(C)C)CC=2C=CC=CC2)CC=3C=CC=CC3)CC(C)C)C(C)CC)CCCCN)CC(C)C)C(C)CC)CCC1)CO)CC(C)C)CC=4C=CC=CC4)C)CC(C)C)CO)CC(=O)N)C(C)CC)CCCNC(=N)N)CC(=O)N)CCCNC(=N)N)CC(=O)N)C(=O)O CNP0091080
O=C(OCC1OC(OC2(OC(COC(=O)C=CC3=CC(OC)=C(O)C(OC)=C3)C(O)C2OC(=O)C=CC4=CC(OC)=C(O)C(OC)=C4)CO)C(O)C(O)C1O)C=CC5=CC(OC)=C(O)C(OC)=C5 CNP0091180
O=CC12CC34CCC(CCC5=CC=CC(=C5)C6(C7=CC=CC(=C7)C8(CCCCC8)C9CCC%10(C#CC%11=CC=CC(=C%11CC(NC)C%12CC%13CC%14(O)C(O)(C(O)C%15CC(CCC(C3O)C%151O)C(C)C%16CCCC%16)C2CCC%14(C%10)C%13C%17=CC(=O)OC%17%12)CO)C9)CCCC6)C4 CNP0091234
O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC5(C)C4(O)CC6C=C(CNCCNC)C7OC(=O)C=C7C65CO)C32O)C(C)C CNP0091254
O=C(O)C12CCC3(C(=CCC4C3(C)CCC5C(C)(CO)C(OC6OCC(O)C(O)C6O)C(OCC=7C=CC=CC7)C(CC8CNC(=O)C8)C45C)C2CC(C)(CO)CC1O)C CNP0091367
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)CC=7C=C(C=C(C7)C8CCCCC8CNC)C9CCOCC9)C(O)C%10C%11(C)CCC(=O)C(C)(CCNC)C%11CCC%10(C)C3(C)C1 CNP0091421
O=C(O)C1(C)CCC2(C)CCC3(C)C45C#CCC(CCC6CCCCC6)CCC3(CCC4(C)C7(CO)C(O)CC8(O)OC(CC=9C=CC=CC9)C7(CC5)C8CCC)C2C1 CNP0091480
O=C(OCC(OC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO)CCCCC=CCC=CCC=CCCCCC CNP0091647
O=C(NC1CCN2C(=O)N(C3=CC=C(Br)C=C3)C(=O)C2C1)C=4OC=CC4 CNP0091655
O=C(C=CCCC1=CC=2OC3(CNC)CC(CC#COC2C(=C1)NC(=N)NC)C(CCOCNCC(O)C)C3)CCC4=CC=C(O)C(OC)=C4 CNP0091671
O=C1C(=C2CCC3C4(C)CC(C=5C=CC=C(O)C5)C(=O)C6(C)CCCCC(O)(C)CNC(CC73CCCC1C27C)C64)C(C)CC(O)C8OC8(C)C9CCCC9C=%10C=CC=C(N)C%10 CNP0091726
O=C(O)C1(C)CCC2(C)CCC3(C)C4CCC56COC(O)(CCC5(CO)C4(C)CCC3(C)C2C1)C6C CNP0091746
O=C1C2=C3C4CN5C=C(C=6NC=C(C65)CC(CC#CCC7(CCC8C(C(=O)CC9(CCCC9)C8(C)C7C4O)(C)CCNC)C3(C)C1)C2(C)CC(O)C%10OC%10(C)C)CC=%11C=C(C=C(C%11)C%12CCCCC%12)C%13CCOCC%13 CNP0091822
O=C1CCC2=CC=C(OC)C(OCC3=CC=C4C(C=CC(O)=C4CC#COC(C1)CCCCCCCC=5C=CC=C(C5)NCC)=C3)=C2 CNP0091835
O=C1OCC(=C1)CCC2(O)C3(C#CCCC(=O)OC(C3)C4C(C)(CCC(O)C42CCCC(C)CCCC=5C=CC=CC5)C6CCCC6)C CNP0091851
O=C1C=C2C3CC4(C)CCC#CC(O)C3(C(O)CC2(C)C56CCC7C(CCC(O)C7(C)C(O)CO)(CCC(CN8C=NC(=C8)CCCOC)C5)C16)C9(CCCC9)C4 CNP0091859
O=C(C=CCCC)CCC1=CC(OC2CCCC2)=C(O)C(=C1)C3C4C(=CC(CCN=C(N)N)C3COC5CCCCC5)CCC(C)C4 CNP0091881
O=C1OC2(C=3C=CC=C(C13)CCCN)C(CCC)C45C=C6CCC25C(OC4=O)=CCC(N7CC8CN(C9=CCC(C)CC96)CC(C7)C8)CCC%10CCCC%10 CNP0091998
OC1=CC=C(C=C1OC2CCCC(CCCO)C2)CCC(OCO)CC(O)C(CO)CC3=CC(OC)=C(O)C(OC)=C3 CNP0092006
O=C(OC1CC(OC(=O)CC=2C=CC=C(C2)CO)CC(C3=CC=C(O)C(OC)=C3)CC4(C=CC=5C=CC=CC5)C(C6=CC(O)=C(OC)C=C6CC14)CO)C CNP0092025
O=C1C2=C(CO)C3CCC=CC3(CO)CC2CC4C=CC56C=7C=C(O)C=C(C7)CC8=CC=CC(=C8)C9(NC(=NC%10CC#CC=%11C(=CC(OC%12CCCC%12)=C(O)C%11C%13C%14C%15C=C5C%13(CCC%14(OC)C=CC%10%15)CC(C)C6)C4C1)N)CCCCC9 CNP0092060
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)C7C(=O)CCC8=C7C=C9C(=C8C%10(O)CCOCC%10)CCC%11CCCCC9%11)C(O)C%12C(C)(CCC%13C%14(C(=O)C%15C=%16C=CNC%16C%17CCC%15(C%17)C%13%12C)CCCC(NC)C%14)C3(C)C1 CNP0092104
O=C(NCCOC)CC1C(=CC(CNS(=O)(=O)C)C(C1)C(C)C)C CNP0092265
O=C(C=1SC(=CC1)C=2SC(C#CC)=CC2)C3CCC4CC53CC(C6C#CC7=C(C=C(O)C=8C=CC(NC78)C(O)(C)CC=9C=CC=C(C9CC%10=CN=CN%10)C6)CC4NC(=N)NC)C%11(CCC(CNC)C%11CO)C5 CNP0092295
O=C(OC1C(OC(=O)CCC2CC(C)CC3CCC(C(C)C)C4CCC23CC4O)C(O)C5OC1(O)C=CC5NCC(O)C)C(=CC6=CC=C(O)C(OC)=C6)CC7C8=CC(=CC=C8CCC7CO)CCO CNP0092303
S=C(O)CCCCC CNP0092443
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)C7C(=O)C(CC=8C7=CC(=CC8C9(O)CCOCC9)C%10CCCCC%10)CCC(C)C)C(O)C%11C(C)(CCC%12C(C(=O)CC%13(CCC(O)C%13)C%12%11C)(C)CCNC)C3(C)C1 CNP0092472
OC=1C=CC2=C(C1)CC3C=4C2=C(OCCO)C=C5OC(C6=CC=C(O)C(OC)=C6)C(O)C(C#CCC(N7C=NC=C7)C3)C54 CNP0092496
O=C(O)C12C3=C(CC(O)C(O)C3)C(C2C4=CC(O)=C(OC5(O)OC(CO)C(O)C(O)C5O)C=C4N1C(=O)C=CC6=CC=C(O)C(=C6)C7C=8NC=NC8C(CNC9=CC=CN9)C(CO)C7)C%10%11C=%12C=CC=CC%12C=CC%11CCC%10N CNP0092573
O=C1OCC(=C1)CCC2(O)C3(C=CC(O)(CCC(C)CCCC=4C=CC=CC4)C52C(O)CCC(C)(C6CCC78CC6C#CCC9CC(C7)(CC%109CCCC%10)C(CCC=%11C=CC=CC%11)C8)C5C(OC(=O)C)C3)C CNP0092589
O=C(C=1C=CC2(C=CCCC2C1CO)CO)CCC3=CC(OC4CCCC4)=C(O)C5=C3C#CCC6N=C(N)NC7(C=8C=CC=C(C8)CC9=CC(O)=CC(=C9)C%10C%11=CC(C6)C(COC)C5C%11CC(C)C%10)CCCCC7 CNP0092604
OC1=CC=C(C=C1)C(O)C(CO)CC2=CC=C(C=CCO)C=C2OC CNP0092726
O=C1C=C2C3CC4C=CCC(O)(C5OC5C(C)C(C)C)C6CCC2(O)C46CCC=7C=C(O)C=C(C7)N8C(=O)C9(CC8)CCCCC9CSSC(O)C1%10CC(O)C(O)CC3%10C CNP0092738
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)C(C7=CC(=CC(=C7)C8(O)CCOCC8)C)CCO)C(O)C9C%10(C)CCC(=O)C(C)(CCNC)C%10CCC9(C)C3(C)C1 CNP0092920
O=CC12C3C=CC4CC5(C)C6C7=CC(=O)OC7C(CC6CC5(O)C(O)(C(O)CC1(O)CC(O)C3)C42)C(NC)CC=8C=CC=CC8CO CNP0092985
O=C(CCC1=CC=C(OC)C(OCC2=CC=C3C=C(O)C=CC3=C2)=C1)CC4(O)C=CC(CCCCC=5C=CC=C(C5)NC(=N)NC)CC4 CNP0092996
OC1=CC=C(C=C1OC)C2OC3=C4C(OC(CO)CC4)=C5C=6C=CC(O)=C7C=C(CNC)C(C=8C=CC=9NC=CC9C8)C(C67)CC5=C3CC2(OCNC%10CCCCC%10)CNCNCC(O)(C)CC(C)C CNP0093020
N#CC1=CC=CC(=C1)CN2CCOCC2C3=NC(=CO3)C(C)(C)C CNP0093025
OC=1C=C2C(=CC1OC3CCC4CNCCC#CC(CC(C)C)C4C3)CCC(OCO)CC(O)C(CC5=CC(OC)=C(O)C(OC)=C5)C(O)CSSC2CCO CNP0093056
O=C(CCC1=CC=C(O)C(OC)=C1)CC(O)CCC2=CC(O)=C(O)C(OCC=3C=CC=C(O)C3)=C2 CNP0093059
O=C1C(C=2C=COC2C)CCC3C1CC=C4CC(OC5OC(C)C(OC6OC(C)C(OC7OC(C)C(OC8OC(COC9OC(CO)C(O)C(O)C9O)C(O)C(O)C8O)C(OC)C7)C(O)C6)C(OC)C5)C(O)CC43C CNP0093179
OC1=CC=C(C=C1OCC(O)C2=CC(=CN2)C(CNCC(O)C)C3CCCC3)CCC=4OC(=CC4)CCCC CNP0093333
O=C(OCC)C=1OC=2C=C3OC(CC3=C(OC)C2C(C1)=CC(C)C)C(O)(C)C CNP0093404
O=C1NC(N)C=2C=CC=C(C2C1)CC(=O)C(=C3CCC(O)(C)C4(CCC(C(=CC=CC(=C)CCC=C(C)C)CO)C4O)C3CCCO)C5CCCCC5 CNP0093493
O=C(OC1CC(OC(=O)C2(C=3C=CC4=CC(O)=CC(C=5C=CC=CC5)=C4C3)CCCC2)CC6C7=CC(OC)=C(O)C=C7CC8CCC9C%10=CC(O)=C(OC)C=C%10CC1C9(C=CC=%11C=CC=CC%11)C68)C CNP0093535
O=C(OC1C2C3(O)CC1(O)C(OC)C(O)C2(OC(=O)C)C4C(O)C5C6(COC)CN(C)C4C53C(OC)CC6O)C=7C=CC=CC7 CNP0093602
O=CC12C3C=CC4CC5(C)C6C7=CC(=O)OC7C(=CC6CC5(O)C(O)(C(O)C8CC9C(C=CCC9C%10CCCC%10)CC(C(O)C3)C81O)C42)CNCCNC CNP0093646
O=C1OCC(=C1)CCC2(O)C3(C=CC(O)(CCC(C)CCCC=4C=CC=CC4)C52C(O)CCC(C)(C6CCC78CC6C=C9CC%10CCCC%11%10CCC(C%11)(C(CCC=%12C=CC=CC%12)C7)C98)C5C(OC(=O)C)C3)C CNP0093738
O=C1C=C2C(CCC3(CO)C4CC(CSSCC(N5C=NC=C5)CC(C(=C)CC(O)C4C)(C)C)C23O)C6(C)CC(O)C(O)CC16 CNP0093740
O=C1C2=C3C4CCC5CC4C(C)(CCSSCC6(N=C(N)NCC6)CCC2)C3(C1)C5CCCO CNP0093764
OC12CCCC32CCCC3CCC41CCC5(C=CC(=C6CC(C(=C)C)CCC65C)C)C4 CNP0093942
OC1=CC=CC(=C1)C2=CC=C(O)C=C2CC3=CC(OC4CCCC4)=CC5=C3OCC(C5O)C6C(OC(CNC7(O)CCCC7)CCO)C8=CC(OC)=C9C=C(O)C=CC9=C8OC6CCCOC CNP0094017
O=S(=O)(O[Na])C1CC2C3=CC=C(OC(N=C(N)N)(C4=CC=C(C=C4)C5C1C=C6CC5CC7OC6C8=CC=C(O)C=C8C#CCC(CO)C7)C9CC%10C=CC%11C(C%12=CC=C%13C%14=C%12C=CC%14CC=%15C(=CC%16=CC=CC%17=C%16C%15C%18CC%17C=CC%13%18O)CNC)CCC%10C%11(O)C9CC=%19C=CC=CC%19)C=C3CCC2C CNP0094018
O=C(O)C12C=C(C3CCC(CCN=C(N)NCC=4C=CC=CC4)C(O)C3)C(C2C5=C(O)C(O)=C(OC6(O)OC(CO)C(O)C(O)C6O)C=C5N1C(=O)C=CC7=CC=C(O)C(=C7)CC8=CN=CN8)C9%10C=%11C(O)=CC=CC%11CCC%10CCCC9CO CNP0094119
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)CC=7C=C(C=C(C7)C8(O)CCOCC8)C9CCCCC9)C(O)C%10C(C)(CCC%11C%12(C(=O)CC%13(CCC(O)C%13)C%11%10C)CCCC(NC)C%12)C3(C)C1 CNP0094139
O=C1C=CCC2(O)C3OC3C4C5=CC=C(C=C5CCC4C12C)C(C)C6COC(O)C7(OC67C)C CNP0094157
O=CCC(=O)C1OC(OC=2C=C(O)C=C3OC(C(OC4OC(CC(=O)C=CC5=CC=C(O)C=C5)C(O)C(O)C4O)=CC32)=C6C=C(O)C(=O)C(O)=C6)C(O)C(O)C1 CNP0094315
O=C(C=1ON=CC1)N2CC3OC=4C=CC=CC4N(C(=O)C2C3)CCOC CNP0094367
O=C(O)C1N(C(=O)C=CC2=CC=C(O)C(=C2)CC3=CN=CN3)C4=CC(OC5OC(CO)C(O)C(O)C5O)=C(O)C=C4C1CCC=6C=CC=CC6 CNP0094440
OC1=CC=C2C=C1OC3CCC4(CCCC4)C(CO)C3CCN=C(N)NCC5(CCC6C=CC7CCC(CNC)CC87OCCC65C8)CC(O)CC9C=CC(CC9CC)C%10C=%11C(=C(OC)C=C%12OC2C(O)CC%12%11)C%13=CC(=C(O)C=C%13C%10)CC(C)C CNP0094448
O=C(O)C12C=C(C3CCC(CCN=C(N)NCC=4C=CC=CC4)C(O)C3)C(C2C5=C(O)C(O)=C(OC6(O)OC(CO)C(O)C(O)C6O)C=C5N1C(=O)C=CC7=CC=C(O)C(=C7)CC=8NC=NC8CCNC9=CC=CN9)C%10%11C=%12C(O)=CC=CC%12CCC%11CCCC%10CO CNP0094526
O=CC(C)CCCCCCC1C2=CC=3C=CC=CC3C=C2CCC1CC(NC4=CC=CN4)C(=CC(=O)O)CN=C(N)N CNP0094644
O=C1OC2CC=3C=C4C(OC(=O)CC4C#CC(C=5C=C(O)C=C(C5)C(O)CNC)CC1=CC(O)CC6=CC=CC(=C6)CC7C(=O)CCC8C7CCC(CC)C28O)=CC3O CNP0094691
O=C1OCC(=C1)CCC2(O)C3(C#CCC45C(=O)OC(C3)C6C(C)(CCC(O)C62C(O)CCC(C)CC(CSSCC5CCCC4)CC=7C=CC=CC7)C8CCC9(CCCC9)C8)C CNP0094800
O=C1C=CC2C3CC(CC)CCC3C(CCCO)C4CCCC24C5=CC=6OC7(CNC)CC8C9(C#COC6C(=C5)NC(=NC#CCC%10CCCC1%10CC%11=CC=C(O)C(OC)=C%11)NC)CCCCC9CCC8(CC(O)OCCCO)C7 CNP0094939
O=C1C=C2C3CC(C)(C)CC4(CCCC4)C3(CO)C(O)CC2(C)C5(C)CCC6C(C)(CCC(O)C6(C)C(O)CO)C15 CNP0095080
C=1C=CC(=CC1)CCC(C)CC CNP0095127
O=C(OC(CCCC(O)C)CC(OC(=O)C)C1(CC2=CC=C(O)C=3OCCCC32)CCNCC1)C CNP0095334
O=CC1=C2C3C(C=CC2(CCC1)CC(O)(CCNC)C43CCC(C(=CC=CC(=C)C5CC=C(C)C(O)NC(C)CC6=CC=CC(=C6)C5)CO)C4O)CCO CNP0095371
O=C(OCC(OC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCCN)CCCCCCCCCC=CCCCCCC CNP0095374
O=C(O)CC(C)(CC(=O)OCC=CC1=CC(OC)=C(OC2OC(CO)C(O)C(O)C2O)C(OC)=C1)CC3OC(CO)C(O)C(O)C3O CNP0095408
N#CCOC1=CC=C2C(OC(=CC3=CC=C(OC)C=C3OC)C2=O)=C1 CNP0095432
O=C(OC1=CC=C2C(=O)C(OC2=C1)=CC3=CC(OC)=CC=C3OC)N4CCOCC4 CNP0095500
O=C1OCC23C(OC(C)(C)C3C(=O)C(O)C4(C5CCCCC5)C2CCC6(C)C(OC(=O)C7OC764)C=8C=COC8CCC9C=CC(CC9)C%10NCNC%10)C1 CNP0095569
O=C(OCCO)CC CNP0095595
OC1=CC(OC)C2(O)C1C3CC4CCCC3(C)C42C CNP0095604
O=CC12CCC(O)C3CCC(CC(CC4(O)C1CCC56CCC#CC=7C=CC=CC7CC(NCO)C8CC(CC45O)C6C9=CC(=O)OC98)C32O)C(C)C%10CCCC%10 CNP0095629
O=C(O)CC(=O)OCC1OC(OC=2C=C3OC4CC5=CC=C(C=C5)CCOC6=CC=C7C(OC(C3=C(C2)CN8C=C9C=CNC9=C8)C74)=C6OC)C(O)C(O)C1O CNP0095730
O=C1C=C(C(=O)N(CC)CC)C=2C=CC=CC2N1CC(=O)NC3=CC=C(Br)C=C3F CNP0095746
O=C1C(OC)=CC=2C=C(O)C(OC)=C3C=CC(C=4C=CC=CC4)=C1C23 CNP0095766
O=C1OCC(=C1)CCC2(O)C3(C#CCC4(C(=O)OC(C3)C5C(C)(CCCC52C)C6CCCCC6)CCCCC4)C CNP0095789
O=C(O)C12CCC(C)(CO)CC2C3=CC4C#CC5CCCC65C(=O)NC(C(C=7N=CNC7)CCC(O)N)C6CC8C(O)C(OC9OCC(O)C(O)C9O)C(C)(CO)C%10CCC(C)(C4C8%10C%11CCCC%11)C3(C)C%12CC=%13NC=NC%13NCC%121 CNP0095815
O=C(OCC)C=1OC=2C=C3OC(CC3=C(OCCCO)C2C(C1)=CCC(C)C)C(O)(C)C CNP0095856
O=C(OC1COC2C1OCC2N3N=NN=C3C=4C=CC=5OCCOC5C4)NC=6C=CC=C(OC)C6 CNP0095882
O=C(O)C12CCC(C(=O)C)(C)CC2C3=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC7OC(CO)C(O)C(O)C7OC8OC(C)C(O)C(O)C8O)C(C)(CO)C5CCC4(C)C3(C)CC1 CNP0095913
O=C(CCC1=CC=CC(=C1)C2=CC(O)=CC(=C2)CNCCCC(C)C)C34CC(CO)C(C(=C)C3(C)C)C4(O)OC CNP0095937
O=C1C2=C3C(CN4C=C(C=5NC=C(C54)CCC2(C)CC(O)C6OC6(C)C)CC=7C=C(C=C(C7)C8(O)CCOCC8)C9CCCCC9CNC)C(O)C%10C%11(C)CCC(=O)C(C)(CCNC)C%11CCC%10(C)C3(C)C1 CNP0096030
O=C(OC1CC2=C(O)C=3C(=O)C=C(OC3C4=C2OC1(C)CCCC=5C(=NC=CC5C4)N)CO)C(=CC)C CNP0096046
O=C(O)C(=CC(O)CC(C)C1CC(O)C2(C3=C4C(=O)CC12CCCCCC45CCC(=O)C(C)(C)C5CC3O)C)CC(O)C CNP0096092
O=C(O)C1=CC(OC)=C(OC2OC3(COC(=O)C=4C(O)=C(OCCC=5C=CC=C(C5)CC)C(O)=C(OC)C4CC3)C(O)C(O)C2O)C=C1NCC CNP0096128
O=C1OC(=CCCC)C23C1=CC(CC2)C4CCC=5C(OC(=O)C5C43)=CCCCCCCO CNP0096163
O=C1C(=C2CCC(O)(C)C3(CCC(C(=CC=CC(=C)C(NCC)CC=C(C)CCCC=4C=CC=CC4)CO)C3O)C2CCC(O)CC=5C=CC=C(C5)CCC(O)CNC6C(=O)NC(N)C=7C=CC=C(C76)C1)C CNP0096188
O=C1C2=C(C(O)CC3C(C(=O)CCC23C)(C)C)C4(C(=O)CC(C5(C)CC(=O)CC5)C4(C)C1)C CNP0096211
O=CC12CC34CCC5CC(C=6C=CC=C(C6)C(C=7C=CC=C(C7)CC8CCC9(C#CC%10=CC=CC(=C%10CC(NC)C%11CC%12CC%13(O)C(O)(C(O)C%14CC(CCC(C3O)C%141O)C(C)C%15CCCC%15)C2CCC%13(C9)C%12C%16=CC(=O)OC%16%11)CO)C8)CC)CCC54 CNP0096291
O=S(=O)(O[Na])C1CC2C3=CC=C(OC(N=C(N)N)(C4=CC=C(C=C4)C5C1C=C6CC5CC7OC6C8=CC=C(O)C=C8C#CCC(CO)C7)CC(CC=9C=CC=CC9)C%10(O)CCCC(C%11=CC=C(C=C%11)C(O)C%12C=CC=%13C=CC=C%14C=CC=C%12C%14%13)C%10)C=C3CCC2C CNP0096332
O=C(O)C1OC(OC=2C=C3OCC4C5=C(OC4C3=C(C2)C=6C=CC=CC6)C(OC)=C(OCNCC(O)C)C=C5CCO)C(O)C(O)C1O CNP0096362
N=1OC(=CC1CC2(NCC=3C=CC=C4OCOC43)COC2)CN(C)C CNP0096479
O=C(C=C(CO)CCC)CCC1=CC(OC2CCCC2)=C(O)C(=C1)C(CCOC)CCC(C)C CNP0096500
O=C1OC2CCN3CCC(CCC(=O)C(O)(C)C(C)C1C)C32 CNP0096529
O=C1C=CC23CCC4CC5(O)C(CCC6C(CSSCC(O)(C2)C(CSSCC7=CC8=C(C#CCC=9NC=CC9C(=O)CC8C%10=CC(=CC=C%10O)CCOC%11=CC(=CC=C%11O)CC1)C=C7C(N)N)C3)C(C=%12C=CC=CC%12CC46)CO)CCC%13C5CCC%14%13CCCC%14 CNP0096533
O=C(O)C12CCC(C)(CO)CC2C3=CCC45C6=CC(C7C(C(=O)NC7C(C=8N=CNC8)CCC(O)N)CO)C9C(O)C(OC%10OCC(O)C(O)C%10O)C(C)(CO)C(CCC4(C)C3(CC6)C(CC)C1)C95C CNP0096584
O=C1C=C2C(CCC3(C)C(CCC23O)C(OCC(C)C)(C)C4OC4C(C)C(C)C)C5(C)CC(O)C(O)CC15CC6=CC=C(O)C=C6 CNP0096620
O=C1CC(C2=CC(OC)=C(O)C=C2CO)C(C#CC3CNC4CCCC5C=CC=6C=C(O)C(O)=CC6C54C3C(O)C1CCCCC)CC=7C=CC=CC7 CNP0096631
O=C1C=C2C3CC4C=CCC(O)(C5OC5C(C)C(C)C)C6CCC2(O)C46CCC=7C=C(O)C=C(C7)N8C(=O)C9(C(CO)CCCC9CSSC(O)C1%10CC(O)C(O)(CO)C%11(CCCC%11)C3%10C)C%12(C8)CCCC%12 CNP0096641
O=C(NC)C1OC(N2C=NC=3C(=NC=NC32)NCC4=CC=C(I)C=C4)C(O)C1O CNP0096720
O=C(OC1C(O)C(O)C(OC1OC2C(O)C(O)C(OC2OC3=CC(O)=C4C(=O)C=C(OC4=C3)C=5C=CC(OC)=CC5)COC6OCC(O)C(O)C6O)CO)C CNP0096828
O=CC12CC(CCCCC)C(O)C3CCC(CC(CC4(O)C1CCC5(C)C6C7=CC(=O)OC7C(=CC6CC45O)CNCCCOC)C32O)C(C)C8CCCC8 CNP0096864
O=C1NC(CCCOC)C2C(O)CC3CCC45CC(OC=6C=C7C(=CC6O)C(SSCC(O)C(CC8=CC(OC)=C(O)C(OC)=C8)C(O)CC(OCO)CC7)CCO)CCC5CNCC(C#CC94CC(C)CCC39)CC#CC12 CNP0096903
O=C1OC2CC=3C=C4C(OC(=O)CC4C#CC(C=5C=C(C=C(C5)CO)NCC(O)C)CC1=CC(O)C6(C=7C=CC=C(C7)CC8C(=O)CCC9C8CCC(CC)C29O)CCCCC6)=C(C3O)C%10C=CC=CC%10 CNP0096958
OC1=CC=C(C=C1OCC(NCC)C2=CC(=CN2)C(C)CNCC(O)C)CCC=3OC(=C(C3)CO)CCCC CNP0097003
O=C(NC(C)C)NC1CCN2C(=O)C=3C=C(C=CC3NC(=O)C2C1)C4=CC=C(F)C=C4F CNP0097035
O=C1OCC(C2C#CCC3CC4(O)C5=C6NCC(=O)CC(C7=CC=C(O)C=C7)CSSCC8C(O)C(O)CC(C)(C5CCC4(CCN=C(N)N)C3C(O)(C)C(O)CC(CO)C9CC=C%10CCC(C)CC%10C9C2)C8C6=O)C1C=%11C=CNC%11 CNP0097113
O=CC(=C1C2C=CC(CCO)C1C3(CCC(C(=CC=CC(=C)C4CC=C(C)CNC(C)(CC=5C=CC=C(C5)C4)CCOC)COCC(O)CO)C3O)C(O)(CCNC)C2)C CNP0097149
O=C(NC1=CC=C(OC)C=C1)NCC2N3CCC(C2)C(C4=CC(=NN4C)C=5C=CC=6C=CC=CC6C5)C3 CNP0097185
O=C1OCC(=C1)CCC2(O)C(C)CC(OC(=O)C3CCCCC3)C4C(C)(CCC(O)C42C(O)CCC(C)CCCC=5C=CC=CC5)C6CCC7(CCC(CC8(C=9C=CC=CC9)CCCCC8)C7)CC6 CNP0097193
O=C1C(=CCC2(O)C1(OO)C3(O)C4(O)CC(O)(C(C)C)C3(C)CCC24C)C CNP0097299
C=C(C)C1CC2=C(C=C(CC2(C)CC1)C34C=CC5CCC(CC3)C5(N4)C)C CNP0097342
